6.715841889381408691e-01,3.418526146560907364e-03,4.440460354089736938e-03,9.891170263290405273e-02,7.063238299451768398e-04,2.209387123584747314e-01
6.811896562576293945e-01,6.006629206240177155e-03,6.295589730143547058e-03,1.374525576829910278e-01,7.597925141453742981e-04,1.682956963777542114e-01
7.222481966018676758e-01,6.176900118589401245e-03,6.814434658735990524e-03,1.389265656471252441e-01,8.718121680431067944e-04,1.249621361494064331e-01
7.211263179779052734e-01,6.004505325108766556e-03,6.927659735083580017e-03,1.237406581640243530e-01,1.081955037079751492e-03,1.411189883947372437e-01
7.336251735687255859e-01,8.311285637319087982e-03,8.118507452309131622e-03,1.400316357612609863e-01,1.170288189314305782e-03,1.087430492043495178e-01
7.268605232238769531e-01,8.592197671532630920e-03,7.600202225148677826e-03,1.582908481359481812e-01,9.859551209956407547e-04,9.767019003629684448e-02
7.207993865013122559e-01,6.939164828509092331e-03,6.296578329056501389e-03,1.344850361347198486e-01,9.107930236496031284e-04,1.305689662694931030e-01
7.402232289314270020e-01,1.080324128270149231e-02,6.878306623548269272e-03,1.348897218704223633e-01,1.166220987215638161e-03,1.060392856597900391e-01
6.862201690673828125e-01,8.419383317232131958e-03,5.551493261009454727e-03,9.004611521959304810e-02,1.344878575764596462e-03,2.084178924560546875e-01
6.599503755569458008e-01,6.054318044334650040e-03,5.150719080120325089e-03,8.331438899040222168e-02,1.219682162627577782e-03,2.443104684352874756e-01
7.097221612930297852e-01,5.706253927201032639e-03,6.032766774296760559e-03,1.009225100278854370e-01,1.127198222093284130e-03,1.764890998601913452e-01
7.059147953987121582e-01,6.298317573964595795e-03,6.638510618358850479e-03,1.210191249847412109e-01,1.131093362346291542e-03,1.589981317520141602e-01
7.060686349868774414e-01,7.459576707333326340e-03,7.467690389603376389e-03,1.616427898406982422e-01,9.442616137675940990e-04,1.164169460535049438e-01
7.245337963104248047e-01,7.976882159709930420e-03,7.916824892163276672e-03,1.840927451848983765e-01,8.145747706294059753e-04,7.466508448123931885e-02
7.201535701751708984e-01,9.620714001357555389e-03,7.491833064705133438e-03,2.053088396787643433e-01,6.742501864209771156e-04,5.675074085593223572e-02
7.214317917823791504e-01,7.898813113570213318e-03,7.852740585803985596e-03,2.076027691364288330e-01,6.851898506283760071e-04,5.452885106205940247e-02
7.334414124488830566e-01,8.115522563457489014e-03,8.525368757545948029e-03,2.016731202602386475e-01,7.341463933698832989e-04,4.751038178801536560e-02
7.528026700019836426e-01,8.442423306405544281e-03,8.630278520286083221e-03,1.640825718641281128e-01,9.588224347680807114e-04,6.508327275514602661e-02
7.621580958366394043e-01,8.064592257142066956e-03,8.169366046786308289e-03,1.283469498157501221e-01,1.215966534800827503e-03,9.204504638910293579e-02
7.581983804702758789e-01,5.711314268410205841e-03,7.042675279080867767e-03,1.165953949093818665e-01,1.179197221063077450e-03,1.112731620669364929e-01
7.586657404899597168e-01,5.627084989100694656e-03,7.150853518396615982e-03,1.184841468930244446e-01,1.098974607884883881e-03,1.089732050895690918e-01
