7.352976799011230469e-01,6.830335129052400589e-03,1.773790642619132996e-02,4.189108312129974365e-02,2.511900849640369415e-02,1.731240004301071167e-01
7.426097393035888672e-01,4.921535495668649673e-03,1.721276529133319855e-02,4.198229312896728516e-02,2.032004669308662415e-02,1.729536652565002441e-01
7.309446334838867188e-01,5.430642049759626389e-03,1.924063824117183685e-02,5.076980963349342346e-02,1.381662208586931229e-02,1.797977238893508911e-01
7.214726209640502930e-01,5.294528789818286896e-03,1.787216402590274811e-02,3.552888333797454834e-02,1.959426328539848328e-02,2.002375274896621704e-01
6.829668879508972168e-01,4.605484660714864731e-03,1.293651759624481201e-02,2.262407913804054260e-02,2.039196714758872986e-02,2.564750909805297852e-01
6.914536952972412109e-01,6.477388087660074234e-03,1.372897811233997345e-02,1.663628406822681427e-02,2.744889631867408752e-02,2.442546486854553223e-01
6.910449862480163574e-01,9.931099601089954376e-03,1.676538214087486267e-02,1.286779623478651047e-02,4.400945827364921570e-02,2.253812998533248901e-01
7.216831445693969727e-01,1.075339503586292267e-02,1.665867120027542114e-02,1.489486824721097946e-02,3.438406437635421753e-02,2.016259133815765381e-01
6.962248682975769043e-01,9.472196921706199646e-03,1.611115969717502594e-02,1.288051065057516098e-02,4.327204823493957520e-02,2.220392227172851562e-01
6.636989712715148926e-01,7.348975166678428650e-03,1.544225402176380157e-02,1.407322008162736893e-02,4.658363014459609985e-02,2.528529465198516846e-01
5.394945144653320312e-01,7.906291633844375610e-03,1.181672886013984680e-02,1.124166138470172882e-02,4.757011309266090393e-02,3.819707334041595459e-01
5.639078021049499512e-01,8.690403774380683899e-03,1.259891502559185028e-02,1.002441998571157455e-02,4.729615896940231323e-02,3.574822843074798584e-01
4.730715155601501465e-01,9.273267351090908051e-03,9.479144588112831116e-03,8.391052484512329102e-03,3.816945850849151611e-02,4.616155326366424561e-01
4.940880537033081055e-01,1.187726203352212906e-02,9.424685500562191010e-03,7.596754934638738632e-03,2.710459753870964050e-02,4.499086737632751465e-01
5.274289250373840332e-01,9.644433856010437012e-03,9.234807454049587250e-03,8.802717551589012146e-03,2.632614597678184509e-02,4.185630083084106445e-01
5.803977847099304199e-01,8.686046116054058075e-03,8.123432286083698273e-03,1.185023505240678787e-02,1.961005106568336487e-02,3.713323473930358887e-01
